name,type,tag,lat,lng
Sam's Club,grocery,wholesale,38.9891094,-76.5524604
High's,grocery,convenience,39.3907095,-76.9638882
Sandy Point Marina Store,grocery,convenience,39.0135822,-76.4022046
BP,grocery,convenience,38.7341625,-77.7704169
MOM's Organic Market,grocery,supermarket,39.3759709,-77.4129501
Weis,grocery,supermarket,38.3480946,-76.4590381
Giant,grocery,supermarket,38.3743767,-76.4423709
Weis,grocery,supermarket,38.3735236,-76.4366244
Tiger Mart,grocery,convenience,38.8273885,-77.0511754
Global Food,grocery,supermarket,39.0842047,-76.9462246
Aden Grocery,grocery,convenience,38.6551748,-77.5369095
Unnamed convenience,grocery,convenience,38.7821163,-76.8948162
Quik Mart,grocery,convenience,38.8719313,-78.5295081
Lost River Trading Post,grocery,convenience,39.0792497,-78.5925141
ALDI,grocery,supermarket,39.1851948,-76.7941023
Mobil,grocery,convenience,38.0564786,-78.9501452
Unnamed convenience,grocery,convenience,39.3098916,-76.6364238
Unnamed convenience,grocery,convenience,38.5779609,-77.3195855
ToGo,grocery,convenience,38.5749521,-77.3154074
Shady Lane Seafood,grocery,seafood,38.2724937,-77.002592
Unnamed convenience,grocery,convenience,38.3339974,-77.4791617
ALDI,grocery,supermarket,38.7462991,-77.4516957
Fairview Grocery,grocery,convenience,38.7490345,-77.4640073
Unnamed convenience,grocery,convenience,38.9569477,-76.9663037
7-Eleven,grocery,convenience,38.2548449,-76.9675287
7-Eleven,grocery,convenience,39.420224,-77.4051463
Food Lion,grocery,supermarket,39.4416108,-77.4380384
Wawa,grocery,convenience,38.3396275,-77.0774919
7-Eleven,grocery,convenience,38.3399033,-77.0738279
Fas Mart,grocery,convenience,38.3407866,-77.0748432
Wawa,grocery,convenience,39.5612864,-76.9668614
Unnamed convenience,grocery,convenience,39.3251603,-77.3541557
Circle K,grocery,convenience,39.1810166,-77.2615866
Walmart Supercenter,grocery,supermarket,39.4492372,-77.3902045
Crumbl Cookies,grocery,pastry,39.4469269,-77.3952082
Royal Farms,grocery,convenience,39.5764188,-76.3427282
Redner's,grocery,supermarket,39.5766484,-76.3457275
Giant,grocery,supermarket,39.5573041,-76.3673168
Weis,grocery,supermarket,39.3680732,-77.1445194
High's,grocery,convenience,39.3683674,-77.1463179
Safeway,grocery,supermarket,39.1203441,-76.5144418
Unnamed convenience,grocery,convenience,39.1251285,-76.589409
7-Eleven,grocery,convenience,39.1477946,-76.5924033
Better Thymes Natural Foods,grocery,supermarket,38.9101342,-78.1886753
Royal Farms,grocery,convenience,38.6144274,-75.2036018
Bodies Market,grocery,convenience,38.5885957,-75.2917654
Sheetz,grocery,convenience,39.410463,-79.4047391
Unnamed convenience,grocery,convenience,39.4035456,-79.3995729
Homegrown Farm Market,grocery,marketplace,38.2479036,-76.4210818
Dollar Plus,grocery,convenience,38.8436995,-77.0648833
Veronica's Bakery & Cafe,grocery,bakery,38.8437993,-77.0649252
ROCS Local Market,grocery,convenience,39.4440995,-77.9867697
Unnamed convenience,grocery,convenience,38.3500198,-76.4578053
Walmart Supercenter,grocery,supermarket,38.6610811,-75.5904247
Royal Farms,grocery,convenience,38.7588623,-76.0612743
Food Lion,grocery,supermarket,39.3921666,-77.4233289
Handy Mart,grocery,convenience,39.1848886,-78.1706078
South Fork Deli,grocery,deli,38.5367208,-75.5941949
Giant,grocery,supermarket,38.6308521,-75.1932248
High's,grocery,convenience,39.6415021,-75.9593827
Bodies Dairy Market,grocery,convenience,38.5527499,-75.2476561
Royal Farms,grocery,convenience,38.805212,-75.5832827
7-Eleven,grocery,convenience,38.6465394,-75.6231039
Save-A-Lot,grocery,supermarket,38.6452002,-75.6225885
Acme,grocery,supermarket,38.7797362,-76.0829226
ALDI,grocery,supermarket,39.6263145,-78.8400372
Sheetz,grocery,convenience,39.6359472,-78.8454213
In & Out Mart,grocery,convenience,38.7579074,-77.4652897
Unnamed convenience,grocery,convenience,39.424099,-76.9961445
Royal Farms,grocery,convenience,38.849782,-75.8149492
Bodie's Dairy Market,grocery,convenience,38.6891538,-75.383945
Dale's Grocery,grocery,convenience,39.1972787,-78.158808
Lusby Fastop,grocery,convenience,38.3722046,-76.4403807
Wawa,grocery,convenience,39.3979606,-75.0555629
Deli Plus,grocery,deli,39.3977705,-75.0549752
Santori's Produce Market,grocery,supermarket,39.4482924,-75.0412386
Food Lion,grocery,supermarket,38.8640017,-77.8474504
Walmart Supercenter,grocery,supermarket,38.4334347,-78.9101563
Walmart Supercenter,grocery,supermarket,38.9358279,-77.5235818
K & K Cigarettes & Deli,grocery,convenience,38.5853738,-75.2942193
Uncle Willies,grocery,convenience,38.5951968,-75.2915035
Unnamed convenience,grocery,convenience,38.9995456,-77.3444161
Royal Farms,grocery,convenience,38.6427152,-75.6096004
Food Lion,grocery,supermarket,38.6594393,-75.5968012
Royal Farms,grocery,convenience,38.8037177,-76.9061067
Unnamed convenience,grocery,convenience,38.6924088,-76.8715898
ALDI,grocery,supermarket,39.032962,-76.9120046
7-Eleven,grocery,convenience,39.5446252,-77.102271
Lewes Fishhouse,grocery,seafood,38.7481366,-75.1672721
Lidl,grocery,supermarket,38.7841773,-77.5212389
Wawa,grocery,convenience,38.7440048,-75.1539298
Circle K,grocery,convenience,38.0772924,-79.0891532
BP,grocery,convenience,38.8734951,-77.1526574
Breezy Point Market,grocery,convenience,38.6260567,-76.5338945
Kaan's Bakery,grocery,bakery,38.5873038,-75.2906672
Jim's Country Store,grocery,convenience,39.0132919,-78.0444961
7-Eleven,grocery,convenience,38.8941353,-77.2753753
7-Eleven,grocery,convenience,38.9762464,-77.4099978
Connelly's Market,grocery,marketplace,38.9421095,-75.8822858
Walmart Supercenter,grocery,supermarket,38.8743487,-75.821646
Fulks Run Grocery,grocery,supermarket,38.6599879,-78.9062208
Lloyd's Market,grocery,greengrocer,38.7696164,-75.1437255
Harris Teeter,grocery,supermarket,38.7851321,-76.0864491
Royal Farms,grocery,convenience,38.456588,-75.0515904
Sheetz,grocery,convenience,38.7834767,-77.5198322
Bestway,grocery,supermarket,38.9991216,-77.0022502
El Mercado Market,grocery,supermarket,38.6921938,-75.3849503
Glut Food Coop,grocery,supermarket,38.9383974,-76.960527
La Miguelena Market,grocery,convenience,38.9699174,-77.3404563
Royal Farms,grocery,convenience,38.924537,-75.5670822
Shore Shop Express,grocery,convenience,38.9218659,-75.5677659
Dash In,grocery,convenience,38.6361477,-75.1931842
Pep Up Convenience Store,grocery,convenience,38.6361664,-75.194376
Taco Town,grocery,convenience,38.5208259,-75.2416221
7-Eleven,grocery,convenience,39.0002406,-76.9949485
Royal Farms,grocery,convenience,39.3378564,-76.405619
BP Shop,grocery,convenience,39.3384707,-76.4005158
Shore Stop,grocery,convenience,38.5523614,-75.221222
Wawa,grocery,convenience,38.6339548,-75.1954414
MOM's Organic Market,grocery,supermarket,38.9156389,-76.9831035
Country Living Produce,grocery,farm,38.6027329,-75.3600542
Royal Farms,grocery,convenience,38.5691798,-75.5629723
Royal Farms,grocery,convenience,38.5542964,-75.5552944
Hickmans Meat Market,grocery,butcher,38.7166326,-75.1120228
Wawa,grocery,convenience,38.7260717,-75.5916487
Royal Farms,grocery,convenience,38.543563,-75.090504
Unnamed convenience,grocery,convenience,38.7615614,-76.6548408
Royal Farms,grocery,convenience,38.6990733,-75.3999219
Wawa,grocery,convenience,38.4561126,-75.5571447
7-Eleven,grocery,convenience,39.5741527,-76.9849568
Washingtonian,grocery,convenience,38.9673442,-77.0019118
7-Eleven,grocery,convenience,38.6895387,-77.4403683
Lidl,grocery,supermarket,39.4453539,-75.7311912
ALDI,grocery,supermarket,39.4492738,-75.7301163
Liberty Gas Mart,grocery,convenience,38.7437517,-75.5993549
Walmart Supercenter,grocery,supermarket,39.4983689,-76.3845999
High's,grocery,convenience,39.0873151,-76.6228928
Royal Farms,grocery,convenience,39.1846709,-76.6398371
Unnamed convenience,grocery,convenience,39.0661877,-76.7198454
Unnamed convenience,grocery,convenience,39.0691626,-76.6477301
Unnamed convenience,grocery,convenience,38.9232593,-75.9585673
Oak Hill General Store,grocery,convenience,38.6877041,-77.4200483
Dash In,grocery,convenience,39.224794,-76.6598804
Dash In,grocery,convenience,39.2245901,-76.6599945
Unnamed convenience,grocery,convenience,38.8107957,-76.7000034
Prigel Family Creamery,grocery,dairy,39.4718261,-76.5077242
Harris Teeter,grocery,supermarket,39.0931941,-76.8588343
Royal Food Mart,grocery,convenience,38.2594392,-78.9578334
Giant,grocery,supermarket,39.2802657,-76.8301583
7-Eleven,grocery,convenience,39.153116,-76.6181143
7-Eleven,grocery,convenience,38.8541436,-77.2220696
7-Eleven,grocery,convenience,39.1482091,-76.6382235
Royal Farms,grocery,convenience,39.1538384,-76.5177737
Dash In,grocery,convenience,39.1451583,-76.5245609
3B's Bakery & Grill,grocery,bakery,39.1437767,-76.5251031
Unnamed pastry,grocery,pastry,39.1172564,-77.5520653
Food Lion,grocery,supermarket,37.9920654,-75.8445766
7-Eleven,grocery,convenience,38.6676923,-76.6001409
7-Eleven,grocery,convenience,38.4605984,-77.4058924
Wawa,grocery,convenience,38.4672291,-77.4118818
Sheetz,grocery,convenience,38.4781164,-77.4735737
7-Eleven,grocery,convenience,38.4238227,-77.4086042
7-Eleven,grocery,convenience,38.7780493,-77.4586168
Seabest Seafood Market,grocery,seafood,37.9329956,-75.3764124
Walmart Supercenter,grocery,supermarket,39.3966174,-76.9345687
Massanutten Resort General Store,grocery,general,38.4038664,-78.7549228
Wawa,grocery,convenience,38.7371048,-77.5320777
Royal Farms,grocery,convenience,39.4475204,-76.2999481
Giant,grocery,supermarket,39.4727865,-76.3081627
Roman Pantry,grocery,convenience,39.712156,-75.449517
7-Eleven,grocery,convenience,39.4781407,-76.3097573
Picozzi Pizza & Subs,grocery,convenience,39.4251781,-76.3128552
Hanson Market Place,grocery,convenience,39.424505,-76.3122091
7-Eleven,grocery,convenience,39.4224837,-76.2956617
Harris Teeter,grocery,supermarket,38.3023053,-76.5235033
Food Lion,grocery,supermarket,39.1059037,-76.863164
7-Eleven,grocery,convenience,38.6992729,-77.5842691
7-Eleven,grocery,convenience,39.4572871,-77.9704981
ALDI,grocery,supermarket,38.9638401,-78.1867563
Red Truck Rural Bakery,grocery,bakery,38.8651153,-77.8575504
The Whole Ox,grocery,butcher,38.8651313,-77.8566756
Sheetz,grocery,convenience,39.4423182,-77.9862211
Wawa,grocery,convenience,39.6129047,-75.9305226
Bergton Grocery,grocery,convenience,38.7685644,-78.9432789
New Castle Farmers Market,grocery,marketplace,39.667069,-75.5991427
FRIENDS Wellness Center & Health Food Store,grocery,health_food,39.4426993,-77.9821597
ROCS Local Market,grocery,convenience,39.4476683,-77.9795679
APlus,grocery,convenience,38.8858059,-77.4429085
7-Eleven,grocery,convenience,38.4709787,-77.9974974
BJ's Wholesale Club,grocery,wholesale,39.6683397,-75.5976034
7-Eleven,grocery,convenience,38.8558203,-77.1113399
Harris Teeter,grocery,supermarket,39.0236884,-77.3965133
Il Dolce,grocery,pastry,39.0267925,-77.5104779
Sheetz,grocery,convenience,38.2394013,-77.1491291
7-Eleven,grocery,convenience,38.2635461,-77.1443161
Valero,grocery,convenience,38.2768025,-77.2045417
The Shore Store,grocery,convenience,38.3304457,-77.2467896
1-ten mart,grocery,convenience,38.2922958,-77.1763393
King George Feed and Supply,grocery,farm,38.2702485,-77.1847566
Sheetz,grocery,convenience,38.2753897,-77.2039816
Aldi,grocery,supermarket,39.4401693,-77.9926322
Unnamed convenience,grocery,convenience,39.1066929,-76.8504699
Indus Foods,grocery,greengrocer,39.0980735,-76.854997
Unnamed convenience,grocery,convenience,39.6043591,-76.4774818
High's,grocery,convenience,39.6060165,-76.4772546
APlus,grocery,convenience,39.6642359,-75.6885733
Wawa,grocery,convenience,39.5222227,-76.357616
Food Lion,grocery,supermarket,38.7041148,-77.2091642
Hillside Turkey Farms,grocery,butcher,39.6285841,-77.4082068
Walmart Supercenter,grocery,supermarket,38.2358059,-78.3728036
Holley's Market,grocery,marketplace,38.0707591,-78.1867963
Shore Stop,grocery,convenience,38.3824206,-75.1755219
Unnamed convenience,grocery,convenience,38.7484578,-75.1594601
Royal Farms,grocery,convenience,38.7308257,-75.1338025
Harris Teeter,grocery,supermarket,39.101302,-76.5651217
Amazon Fresh,grocery,supermarket,38.7028555,-77.2194105
Circle K,grocery,convenience,39.0492318,-77.4537336
Unnamed convenience,grocery,convenience,38.7052276,-77.2285483
Dash In,grocery,convenience,39.3267566,-77.3452171
Royal Farms,grocery,convenience,39.3276913,-77.3464897
Unnamed convenience,grocery,convenience,38.6671516,-78.4433286
Circle K,grocery,convenience,38.6603212,-78.4907469
Shell,grocery,convenience,38.704969,-77.2229618
Unnamed convenience,grocery,convenience,38.7044101,-77.2221436
Wawa,grocery,convenience,39.6945176,-75.5987777
Walmart Supercenter,grocery,supermarket,38.7799919,-77.0766023
Wawa,grocery,convenience,39.6999014,-75.7005283
Wawa,grocery,convenience,39.6370577,-76.2683223
Mini Mart,grocery,convenience,39.6974476,-75.7088764
Speedy Mart,grocery,convenience,39.697279,-75.7120903
7-Eleven,grocery,convenience,38.8665891,-77.8552865
Sheetz,grocery,convenience,39.0839383,-78.0841039
Little Fox's Java & Gifts,grocery,supermarket,38.8644813,-77.8579559
Unnamed convenience,grocery,convenience,38.3765891,-76.4335652
7-Eleven,grocery,convenience,38.2512533,-77.4259811
Lidl,grocery,supermarket,38.2914571,-77.5597866
Mayhugh's Store,grocery,convenience,38.7491685,-77.6489414
7-Eleven,grocery,convenience,39.2330682,-76.4567733
Royal Farms,grocery,convenience,38.3718059,-77.5276561
Aldi,grocery,supermarket,38.363727,-77.5206473
7-Eleven,grocery,convenience,38.2884127,-77.5354921
Weis,grocery,supermarket,38.3271017,-77.438316
Sheetz,grocery,convenience,38.2862966,-77.4376494
Chewnings's,grocery,convenience,38.2014337,-77.5895694
7-Eleven,grocery,convenience,38.202923,-77.5859163
Walmart Supercenter,grocery,supermarket,39.5997019,-77.7334491
Lidl,grocery,supermarket,39.027668,-77.5113124
EZ Quick Food Market,grocery,convenience,39.5438221,-76.0973257
Royal Farms,grocery,convenience,39.543813,-76.0965806
Tiger Mart,grocery,convenience,39.0254456,-77.3949972
7-Eleven,grocery,convenience,38.850689,-77.1237628
7-Eleven,grocery,convenience,38.2387233,-77.5058448
7-Eleven,grocery,convenience,38.2384134,-77.505825
Wawa,grocery,convenience,39.4169701,-77.4387688
Olde Crisfield General Store,grocery,general,37.9783934,-75.8615555
Sam's Club,grocery,wholesale,39.7202679,-75.0199698
7-Eleven,grocery,convenience,39.0398814,-76.9057461
Lidl,grocery,supermarket,38.6742228,-77.2757106
BP,grocery,convenience,38.8572261,-77.1074481
Smith Island Baking Company,grocery,bakery,37.9829758,-75.8483155
Sheetz,grocery,convenience,39.4631507,-77.9877518
Greenheart,grocery,health_food,38.9033441,-77.2662056
7-Eleven,grocery,convenience,39.4692239,-77.9551062
Yas Bakery,grocery,bakery,38.9014895,-77.2677633
7-Eleven,grocery,convenience,38.7797918,-77.0808316
7-Eleven,grocery,convenience,38.867104,-77.2744925
Wawa,grocery,convenience,39.396583,-76.5752049
Wawa,grocery,convenience,38.2712354,-77.4479246
Martins Food,grocery,supermarket,39.4481977,-77.9880477
Sheetz,grocery,convenience,38.1941555,-77.5078767
Andrick's Front Royal Flea Market,grocery,marketplace,38.9141761,-78.1846829
B&B Country Meats,grocery,deli,39.6399882,-78.9285893
Great Harvest Bread Co.,grocery,bakery,38.7122628,-77.7928771
Sheetz,grocery,convenience,38.4250889,-78.889955
Royal Farms,grocery,convenience,38.3438157,-75.1911875
Unnamed convenience,grocery,convenience,38.343924,-75.1900519
Red Truck Bakery,grocery,bakery,38.7136607,-77.7964129
Unnamed convenience,grocery,convenience,38.5095511,-76.6618245
Shell,grocery,convenience,38.8982927,-77.2688859
Sunoco,grocery,convenience,38.7843562,-77.1303073
The Fresh Market,grocery,supermarket,38.712748,-75.1065761
Wawa,grocery,convenience,38.7125738,-75.1042549
Walmart Supercenter,grocery,supermarket,39.4518035,-77.9860982
Bodies Dairy Market,grocery,convenience,38.7781863,-75.3124027
Wise Mart II,grocery,convenience,38.5336535,-75.7161081
Sheetz,grocery,convenience,38.270362,-77.4840473
D Mart,grocery,convenience,38.2721529,-77.4836619
Unnamed convenience,grocery,convenience,37.989357,-75.8456175
Angel's Food Market,grocery,supermarket,39.1035282,-76.4723734
Mr. Be's Exxon,grocery,convenience,38.4825516,-78.8171028
Circle K,grocery,convenience,38.8418583,-76.7281245
Unnamed farm,grocery,farm,39.2850758,-76.8890933
7-Eleven,grocery,convenience,38.4815903,-77.983802
7-Eleven,grocery,convenience,38.9094243,-78.197752
Alvin Stokes General Store,grocery,general,38.9168117,-78.1877868
Royal Farms,grocery,convenience,39.4395441,-75.7470763
7-Eleven,grocery,convenience,39.4850329,-77.2495584
Food Lion,grocery,supermarket,38.8722754,-75.8276742
7-Eleven,grocery,convenience,39.4125985,-77.9155126
BP,grocery,convenience,38.7806936,-77.1510333
BP,grocery,convenience,38.8465712,-77.095074
ALDI,grocery,supermarket,38.5830361,-77.3113354
Aldi,grocery,supermarket,38.8115444,-77.1108947
Shore Stop Express,grocery,convenience,39.4494312,-75.7155879
Unnamed convenience,grocery,convenience,39.4490833,-75.7223356
Wawa,grocery,convenience,39.6033557,-75.8408433
Acme,grocery,supermarket,39.4485146,-75.697665
FasMart,grocery,convenience,38.3220877,-77.7084119
Food Lion,grocery,supermarket,39.4516392,-75.7232758
Unnamed farm,grocery,farm,39.6651785,-75.5923749
Brandywine General Store,grocery,convenience,38.6244194,-79.2438748
bfs,grocery,convenience,39.6388836,-78.8297613
Unnamed convenience,grocery,convenience,38.1315841,-77.5091189
Royal Farms,grocery,convenience,39.2508141,-76.6464878
Shoppers Food & Pharmacy,grocery,supermarket,38.596687,-77.3320937
Railside Market,grocery,convenience,39.2490949,-77.9602584
Sheetz,grocery,convenience,38.6567376,-77.2898088
7-Eleven,grocery,convenience,38.8180367,-77.1381441
7-Eleven,grocery,convenience,38.8288056,-77.1096241
Aldi,grocery,supermarket,38.8293431,-77.1092692
Quik Mart,grocery,convenience,39.4023485,-76.9425514
Olivins,grocery,deli,38.7874046,-76.2246338
BJ's Wholesale Club,grocery,wholesale,38.7819104,-76.0921027
